  0.910000000000E+03  0.968469914082E+05  0.105622993483E+06
  0.920000000000E+03  0.968003989856E+05  0.105669585589E+06
  0.930000000000E+03  0.967538289765E+05  0.105716155279E+06
  0.940000000000E+03  0.967072813700E+05  0.105762702563E+06
  0.950000000000E+03  0.966607561555E+05  0.105809227452E+06
  0.960000000000E+03  0.966142533221E+05  0.105855729957E+06
  0.970000000000E+03  0.965677728591E+05  0.105902210088E+06
  0.980000000000E+03  0.965213147557E+05  0.105948667857E+06
  0.990000000000E+03  0.964748790011E+05  0.105995103275E+06
  0.100000000000E+04  0.964284655847E+05  0.106041516351E+06
  0.101000000000E+04  0.963738535531E+05  0.106096127978E+06
  0.102000000000E+04  0.963172184862E+05  0.106152762621E+06
  0.103000000000E+04  0.962606166987E+05  0.106209363980E+06
  0.104000000000E+04  0.962040481711E+05  0.106265932075E+06
  0.105000000000E+04  0.961475128839E+05  0.106322466926E+06
  0.106000000000E+04  0.960910108176E+05  0.106378968551E+06
  0.107000000000E+04  0.960345419525E+05  0.106435436970E+06
  0.108000000000E+04  0.959781062692E+05  0.106491872204E+06
  0.109000000000E+04  0.959217037483E+05  0.106548274270E+06
  0.110000000000E+04  0.958653343702E+05  0.106604643190E+06
  0.111000000000E+04  0.958089981154E+05  0.106660978982E+06
  0.112000000000E+04  0.957526949645E+05  0.106717281666E+06
  0.113000000000E+04  0.956964248981E+05  0.106773551261E+06
  0.114000000000E+04  0.956401878967E+05  0.106829787787E+06
  0.115000000000E+04  0.955839839408E+05  0.106885991264E+06
  0.116000000000E+04  0.955278130111E+05  0.106942161710E+06
  0.117000000000E+04  0.954716750882E+05  0.106998299145E+06
  0.118000000000E+04  0.954155701526E+05  0.107054403588E+06
  0.119000000000E+04  0.953594981851E+05  0.107110475060E+06
  0.120000000000E+04  0.953034591661E+05  0.107166513578E+06
  0.121000000000E+04  0.952474530764E+05  0.107222519164E+06
  0.122000000000E+04  0.951914798966E+05  0.107278491835E+06
  0.123000000000E+04  0.951355396074E+05  0.107334431611E+06
  0.124000000000E+04  0.950796321895E+05  0.107390338513E+06
  0.125000000000E+04  0.950237576234E+05  0.107446212558E+06
  0.126000000000E+04  0.949679158900E+05  0.107502053767E+06
  0.127000000000E+04  0.949121069700E+05  0.107557862158E+06
  0.128000000000E+04  0.948563308440E+05  0.107613637751E+06
  0.129000000000E+04  0.948005874928E+05  0.107669380565E+06
  0.130000000000E+04  0.947448768972E+05  0.107725090620E+06
  0.131000000000E+04  0.946891990379E+05  0.107780767935E+06
  0.132000000000E+04  0.946335538956E+05  0.107836412528E+06
  0.133000000000E+04  0.945779414512E+05  0.107892024420E+06
  0.134000000000E+04  0.945223616854E+05  0.107947603629E+06
  0.135000000000E+04  0.944668145790E+05  0.108003150175E+06
  0.136000000000E+04  0.944113001129E+05  0.108058664076E+06
  0.137000000000E+04  0.943558182678E+05  0.108114145353E+06
  0.138000000000E+04  0.943003690246E+05  0.108169594024E+06
  0.139000000000E+04  0.942449523642E+05  0.108225010108E+06
  0.140000000000E+04  0.941895682674E+05  0.108280393625E+06
  0.141000000000E+04  0.941342167150E+05  0.108335744594E+06
  0.142000000000E+04  0.940788976880E+05  0.108391063033E+06
  0.143000000000E+04  0.940236111672E+05  0.108446348962E+06
  0.144000000000E+04  0.939683571336E+05  0.108501602401E+06
  0.145000000000E+04  0.939131355680E+05  0.108556823367E+06
  0.146000000000E+04  0.938579464514E+05  0.108612011881E+06
  0.147000000000E+04  0.938027897647E+05  0.108667167961E+06
  0.148000000000E+04  0.937476654889E+05  0.108722291626E+06
  0.149000000000E+04  0.936925736048E+05  0.108777382896E+06
  0.150000000000E+04  0.936375140936E+05  0.108832441790E+06
  0.151000000000E+04  0.935475906017E+05  0.108922364264E+06
  0.152000000000E+04  0.934490397846E+05  0.109020913953E+06
  0.153000000000E+04  0.933505927810E+05  0.109119359817E+06
  0.154000000000E+04  0.932522494813E+05  0.109217701965E+06
  0.155000000000E+04  0.931540097764E+05  0.109315940507E+06
  0.156000000000E+04  0.930558735571E+05  0.109414075551E+06
  0.157000000000E+04  0.929578407145E+05  0.109512107207E+06
  0.158000000000E+04  0.928599111397E+05  0.109610035584E+06
  0.159000000000E+04  0.927620847239E+05  0.109707860791E+06
  0.160000000000E+04  0.926643613585E+05  0.109805582936E+06
  0.161000000000E+04  0.925667409348E+05  0.109903202128E+06
  0.162000000000E+04  0.924692233446E+05  0.110000718476E+06
  0.163000000000E+04  0.923718084795E+05  0.110098132087E+06
  0.164000000000E+04  0.922744962312E+05  0.110195443070E+06
  0.165000000000E+04  0.921772864917E+05  0.110292651534E+06
  0.166000000000E+04  0.920801791531E+05  0.110389757586E+06
  0.167000000000E+04  0.919831741075E+05  0.110486761334E+06
  0.168000000000E+04  0.918862712471E+05  0.110583662886E+06
  0.169000000000E+04  0.917894704643E+05  0.110680462350E+06
  0.170000000000E+04  0.916927716516E+05  0.110777160259E+06
  0.171000000000E+04  0.915961747016E+05  0.110873757288E+06
  0.172000000000E+04  0.914996795070E+05  0.110970253533E+06
  0.173000000000E+04  0.914032859606E+05  0.111066649092E+06
  0.174000000000E+04  0.913069939554E+05  0.111162944062E+06
  0.175000000000E+04  0.912108033844E+05  0.111259138541E+06
  0.176000000000E+04  0.911147141408E+05  0.111355232627E+06
  0.177000000000E+04  0.910187261179E+05  0.111451226417E+06
  0.178000000000E+04  0.909228392090E+05  0.111547120010E+06
  0.179000000000E+04  0.908270533076E+05  0.111642913502E+06
  0.180000000000E+04  0.907313683074E+05  0.111738606992E+06
  0.181000000000E+04  0.906357841021E+05  0.111834200576E+06
  0.182000000000E+04  0.905403005855E+05  0.111929694353E+06
  0.183000000000E+04  0.904449176516E+05  0.112025088419E+06
  0.184000000000E+04  0.903496351944E+05  0.112120382872E+06
  0.185000000000E+04  0.902544531081E+05  0.112215577809E+06
  0.186000000000E+04  0.901593712869E+05  0.112310673328E+06
  0.187000000000E+04  0.900643896253E+05  0.112405669526E+06
  0.188000000000E+04  0.899695080179E+05  0.112500566500E+06
  0.189000000000E+04  0.898747263591E+05  0.112595364347E+06
  0.190000000000E+04  0.897812857187E+05  0.112690063164E+06
  0.191000000000E+04  0.896994099216E+05  0.112784665085E+06
  0.192000000000E+04  0.896175350080E+05  0.112879171989E+06
  0.193000000000E+04  0.895354973440E+05  0.112973583923E+06
  0.194000000000E+04  0.894535433102E+05  0.113067900888E+06
  0.195000000000E+04  0.893716728124E+05  0.113162122975E+06
  0.196000000000E+04  0.892898857568E+05  0.113256250274E+06
  0.197000000000E+04  0.892081820496E+05  0.113350282874E+06
  0.198000000000E+04  0.891265615969E+05  0.113444220865E+06
  0.199000000000E+04  0.890450243052E+05  0.113538064337E+06
  0.200000000000E+04  0.889635700811E+05  0.113631813379E+06
  0.201000000000E+04  0.888821988310E+05  0.113725468081E+06
  0.202000000000E+04  0.888009104617E+05  0.113819028531E+06
  0.203000000000E+04  0.887197048802E+05  0.113912494821E+06
  0.204000000000E+04  0.886385819932E+05  0.114005867038E+06
  0.205000000000E+04  0.885575417078E+05  0.114099145272E+06
  0.206000000000E+04  0.884765839312E+05  0.114192329614E+06
  0.207000000000E+04  0.883957085707E+05  0.114285420151E+06
  0.208000000000E+04  0.883149155336E+05  0.114378416973E+06
  0.209000000000E+04  0.882342047274E+05  0.114471320169E+06
  0.210000000000E+04  0.881535760597E+05  0.114564129828E+06
  0.211000000000E+04  0.880534403296E+05  0.114679390568E+06
  0.212000000000E+04  0.879485451057E+05  0.114800135240E+06
  0.213000000000E+04  0.878437890280E+05  0.114920721362E+06
  0.214000000000E+04  0.877391718927E+05  0.115041149133E+06
  0.215000000000E+04  0.876346934962E+05  0.115161418748E+06
  0.216000000000E+04  0.875303322356E+05  0.115281530419E+06
  0.217000000000E+04  0.874256778663E+05  0.115401484374E+06
  0.218000000000E+04  0.873211628435E+05  0.115521280587E+06
  0.219000000000E+04  0.872167869848E+05  0.115640919254E+06
  0.220000000000E+04  0.871125500859E+05  0.115760400574E+06
  0.221000000000E+04  0.870084519432E+05  0.115879724743E+06
  0.222000000000E+04  0.869044923531E+05  0.115998891956E+06
  0.223000000000E+04  0.868006711125E+05  0.116117902412E+06
  0.224000000000E+04  0.866969880185E+05  0.116236756305E+06
  0.225000000000E+04  0.865934428687E+05  0.116355453833E+06
  0.226000000000E+04  0.864900354608E+05  0.116473995190E+06
  0.227000000000E+04  0.863867655929E+05  0.116592380573E+06
  0.228000000000E+04  0.862836330633E+05  0.116710610177E+06
  0.229000000000E+04  0.861806376708E+05  0.116828684199E+06
  0.230000000000E+04  0.860777792144E+05  0.116946602832E+06
  0.231000000000E+04  0.859750574933E+05  0.117064366272E+06
  0.232000000000E+04  0.858724723072E+05  0.117181974715E+06
  0.233000000000E+04  0.857700234561E+05  0.117299428354E+06
  0.234000000000E+04  0.856677107401E+05  0.117416727386E+06
  0.235000000000E+04  0.855655339598E+05  0.117533872003E+06
  0.236000000000E+04  0.854633405488E+05  0.117650862450E+06
  0.237000000000E+04  0.853610010058E+05  0.117767698825E+06
  0.238000000000E+04  0.852587979784E+05  0.117884381200E+06
  0.239000000000E+04  0.851567312662E+05  0.118000909768E+06
  0.240000000000E+04  0.850548006694E+05  0.118117284725E+06
  0.241000000000E+04  0.849530059884E+05  0.118233506263E+06
  0.242000000000E+04  0.848513470238E+05  0.118349574577E+06
  0.243000000000E+04  0.847498235767E+05  0.118465489861E+06
  0.244000000000E+04  0.846484354483E+05  0.118581252308E+06
  0.245000000000E+04  0.845471824404E+05  0.118696862112E+06
  0.246000000000E+04  0.844460643547E+05  0.118812319465E+06
  0.247000000000E+04  0.843450809935E+05  0.118927624562E+06
  0.248000000000E+04  0.842442321593E+05  0.119042777593E+06
  0.249000000000E+04  0.841435176549E+05  0.119157778754E+06
  0.250000000000E+04  0.840429372834E+05  0.119272628235E+06
  0.251000000000E+04  0.839424908483E+05  0.119387326229E+06
  0.252000000000E+04  0.838421781531E+05  0.119501872929E+06
  0.253000000000E+04  0.837419990020E+05  0.119616268526E+06
  0.254000000000E+04  0.836419531992E+05  0.119730513212E+06
  0.255000000000E+04  0.835420405493E+05  0.119844607179E+06
  0.256000000000E+04  0.834419011862E+05  0.119958550685E+06
  0.257000000000E+04  0.833418295266E+05  0.120072343705E+06
  0.258000000000E+04  0.832418915761E+05  0.120185986414E+06
  0.259000000000E+04  0.831420871385E+05  0.120299479004E+06
  0.260000000000E+04  0.830424160181E+05  0.120412821665E+06
  0.261000000000E+04  0.829428780194E+05  0.120526014589E+06
  0.262000000000E+04  0.828434729471E+05  0.120639057966E+06
  0.263000000000E+04  0.827442006064E+05  0.120751951988E+06
  0.264000000000E+04  0.826450608027E+05  0.120864696845E+06
  0.265000000000E+04  0.825460533417E+05  0.120977292727E+06
  0.266000000000E+04  0.824471780293E+05  0.121089739825E+06
  0.267000000000E+04  0.823484346719E+05  0.121202038328E+06
  0.268000000000E+04  0.822498230761E+05  0.121314188426E+06
  0.269000000000E+04  0.821513430486E+05  0.121426190310E+06
  0.270000000000E+04  0.820529943967E+05  0.121538044168E+06
  0.271000000000E+04  0.819547769278E+05  0.121649750189E+06
  0.272000000000E+04  0.818566904497E+05  0.121761308563E+06
  0.273000000000E+04  0.817587347704E+05  0.121872719479E+06
  0.274000000000E+04  0.816609096981E+05  0.121983983125E+06
  0.275000000000E+04  0.815629847861E+05  0.122095099748E+06
  0.276000000000E+04  0.814649850671E+05  0.122206069386E+06
  0.277000000000E+04  0.813671165371E+05  0.122316892150E+06
  0.278000000000E+04  0.812693790035E+05  0.122427568227E+06
  0.279000000000E+04  0.811717722744E+05  0.122538097807E+06
  0.280000000000E+04  0.810742961579E+05  0.122648481077E+06
  0.281000000000E+04  0.810524550520E+05  0.122673200914E+06
  0.282000000000E+04  0.810495182588E+05  0.122676526695E+06
  0.283000000000E+04  0.810465815842E+05  0.122679852344E+06
  0.284000000000E+04  0.810436450282E+05  0.122683177860E+06
  0.285000000000E+04  0.810407085907E+05  0.122686503242E+06
  0.286000000000E+04  0.810377722717E+05  0.122689828492E+06
  0.287000000000E+04  0.810348360713E+05  0.122693153609E+06
  0.288000000000E+04  0.810318999895E+05  0.122696478594E+06
  0.289000000000E+04  0.810289640262E+05  0.122699803445E+06
  0.290000000000E+04  0.810260281814E+05  0.122703128164E+06
  0.291000000000E+04  0.810230924551E+05  0.122706452750E+06
  0.292000000000E+04  0.810201568474E+05  0.122709777203E+06
  0.293000000000E+04  0.810172213582E+05  0.122713101523E+06
  0.294000000000E+04  0.810142859875E+05  0.122716425710E+06
  0.295000000000E+04  0.810113507353E+05  0.122719749765E+06
  0.296000000000E+04  0.810084156016E+05  0.122723073687E+06
  0.297000000000E+04  0.810054805864E+05  0.122726397476E+06
  0.298000000000E+04  0.810025456897E+05  0.122729721132E+06
  0.299000000000E+04  0.809996109115E+05  0.122733044656E+06
  0.300000000000E+04  0.809966762518E+05  0.122736368047E+06
  0.301000000000E+04  0.809937417105E+05  0.122739691305E+06
  0.302000000000E+04  0.809908072877E+05  0.122743014430E+06
  0.303000000000E+04  0.809878729834E+05  0.122746337422E+06
  0.304000000000E+04  0.809849387975E+05  0.122749660282E+06
  0.305000000000E+04  0.809820047301E+05  0.122752983009E+06
  0.306000000000E+04  0.809790707811E+05  0.122756305603E+06
  0.307000000000E+04  0.809761369506E+05  0.122759628065E+06
  0.308000000000E+04  0.809732032385E+05  0.122762950393E+06
  0.309000000000E+04  0.809702696448E+05  0.122766272590E+06
  0.310000000000E+04  0.809673361696E+05  0.122769594653E+06
  0.311000000000E+04  0.809644028128E+05  0.122772916583E+06
  0.312000000000E+04  0.809614695744E+05  0.122776238381E+06
  0.313000000000E+04  0.809585364545E+05  0.122779560047E+06
  0.314000000000E+04  0.809556034529E+05  0.122782881579E+06
  0.315000000000E+04  0.809526705697E+05  0.122786202979E+06
  0.316000000000E+04  0.809497378050E+05  0.122789524246E+06
  0.317000000000E+04  0.809468051586E+05  0.122792845381E+06
  0.318000000000E+04  0.809438726306E+05  0.122796166382E+06
  0.319000000000E+04  0.809409402210E+05  0.122799487251E+06
  0.320000000000E+04  0.809380079297E+05  0.122802807988E+06
  0.321000000000E+04  0.809350757569E+05  0.122806128592E+06
  0.322000000000E+04  0.809321437024E+05  0.122809449063E+06
  0.323000000000E+04  0.809292117662E+05  0.122812769401E+06
  0.324000000000E+04  0.809262799484E+05  0.122816089607E+06
  0.325000000000E+04  0.809233482490E+05  0.122819409680E+06
  0.326000000000E+04  0.809204166679E+05  0.122822729621E+06
  0.327000000000E+04  0.809174852052E+05  0.122826049429E+06
  0.328000000000E+04  0.809145538607E+05  0.122829369104E+06
  0.329000000000E+04  0.809116226346E+05  0.122832688647E+06
  0.330000000000E+04  0.809086915269E+05  0.122836008057E+06
  0.331000000000E+04  0.809057605374E+05  0.122839327334E+06
  0.332000000000E+04  0.809028296663E+05  0.122842646479E+06
  0.333000000000E+04  0.808998989135E+05  0.122845965491E+06
  0.334000000000E+04  0.808969682789E+05  0.122849284371E+06
  0.335000000000E+04  0.808940377627E+05  0.122852603118E+06
  0.336000000000E+04  0.808911073647E+05  0.122855921733E+06
  0.337000000000E+04  0.808881770851E+05  0.122859240214E+06
  0.338000000000E+04  0.808852469237E+05  0.122862558564E+06
  0.339000000000E+04  0.808823168806E+05  0.122865876781E+06
  0.340000000000E+04  0.808793869558E+05  0.122869194865E+06
  0.341000000000E+04  0.808764571492E+05  0.122872512816E+06
  0.342000000000E+04  0.808735274609E+05  0.122875830635E+06
  0.343000000000E+04  0.808705978909E+05  0.122879148322E+06
  0.344000000000E+04  0.808676684391E+05  0.122882465876E+06
  0.345000000000E+04  0.808647391055E+05  0.122885783297E+06
  0.346000000000E+04  0.808618098902E+05  0.122889100586E+06
  0.347000000000E+04  0.808588807932E+05  0.122892417743E+06
  0.348000000000E+04  0.808559518143E+05  0.122895734767E+06
  0.349000000000E+04  0.808530229537E+05  0.122899051658E+06
  0.350000000000E+04  0.808500942113E+05  0.122902368417E+06
  0.351000000000E+04  0.808471655871E+05  0.122905685043E+06
  0.352000000000E+04  0.808442370811E+05  0.122909001537E+06
  0.353000000000E+04  0.808413086933E+05  0.122912317898E+06
  0.354000000000E+04  0.808383804237E+05  0.122915634127E+06
  0.355000000000E+04  0.808354522723E+05  0.122918950224E+06
  0.356000000000E+04  0.808325242391E+05  0.122922266187E+06
  0.357000000000E+04  0.808295963241E+05  0.122925582019E+06
  0.358000000000E+04  0.808266685273E+05  0.122928897718E+06
  0.359000000000E+04  0.808237408486E+05  0.122932213284E+06
  0.360000000000E+04  0.808208132881E+05  0.122935528718E+06
  0.361000000000E+04  0.807922254518E+05  0.122967905548E+06
  0.362000000000E+04  0.807572360106E+05  0.123007530704E+06
  0.363000000000E+04  0.807222634542E+05  0.123047136930E+06
  0.364000000000E+04  0.806873077736E+05  0.123086724236E+06
  0.365000000000E+04  0.806523689600E+05  0.123126292630E+06
  0.366000000000E+04  0.806174470044E+05  0.123165842121E+06
  0.367000000000E+04  0.805825418979E+05  0.123205372718E+06
  0.368000000000E+04  0.805476536316E+05  0.123244884429E+06
  0.369000000000E+04  0.805127821965E+05  0.123284377264E+06
  0.370000000000E+04  0.804779275839E+05  0.123323851231E+06
  0.371000000000E+04  0.804430897847E+05  0.123363306338E+06
  0.372000000000E+04  0.804082687901E+05  0.123402742596E+06
  0.373000000000E+04  0.803734645912E+05  0.123442160011E+06
  0.374000000000E+04  0.803386771792E+05  0.123481558594E+06
  0.375000000000E+04  0.803039065450E+05  0.123520938352E+06
  0.376000000000E+04  0.802691526800E+05  0.123560299295E+06
  0.377000000000E+04  0.802344155751E+05  0.123599641432E+06
  0.378000000000E+04  0.801996952216E+05  0.123638964770E+06
  0.379000000000E+04  0.801649916106E+05  0.123678269320E+06
  0.380000000000E+04  0.801303047332E+05  0.123717555088E+06
  0.381000000000E+04  0.800956345805E+05  0.123756822085E+06
  0.382000000000E+04  0.800609811438E+05  0.123796070319E+06
  0.383000000000E+04  0.800263444142E+05  0.123835299799E+06
  0.384000000000E+04  0.799917243829E+05  0.123874510533E+06
  0.385000000000E+04  0.799571210410E+05  0.123913702530E+06
  0.386000000000E+04  0.799225343796E+05  0.123952875799E+06
  0.387000000000E+04  0.798879643901E+05  0.123992030349E+06
  0.388000000000E+04  0.798534110636E+05  0.124031166187E+06
  0.389000000000E+04  0.798188743912E+05  0.124070283324E+06
  0.390000000000E+04  0.797843543641E+05  0.124109381767E+06
  0.391000000000E+04  0.797497478365E+05  0.124148461534E+06
  0.392000000000E+04  0.797151060711E+05  0.124187522609E+06
  0.393000000000E+04  0.796804810714E+05  0.124226564994E+06
  0.394000000000E+04  0.796458728285E+05  0.124265588700E+06
  0.395000000000E+04  0.796112813334E+05  0.124304593733E+06
  0.396000000000E+04  0.795767065773E+05  0.124343580104E+06
  0.397000000000E+04  0.795421485515E+05  0.124382547820E+06
  0.398000000000E+04  0.795076072469E+05  0.124421496891E+06
  0.399000000000E+04  0.794730826548E+05  0.124460427324E+06
  0.400000000000E+04  0.794385747664E+05  0.124499339130E+06
  0.401000000000E+04  0.794040835727E+05  0.124538232315E+06
  0.402000000000E+04  0.793696090650E+05  0.124577106890E+06
  0.403000000000E+04  0.793351512345E+05  0.124615962863E+06
  0.404000000000E+04  0.793007100722E+05  0.124654800242E+06
  0.405000000000E+04  0.792662855695E+05  0.124693619036E+06
  0.406000000000E+04  0.792318777175E+05  0.124732419254E+06
  0.407000000000E+04  0.791974865074E+05  0.124771200905E+06
  0.408000000000E+04  0.791631119303E+05  0.124809963997E+06
  0.409000000000E+04  0.791287539775E+05  0.124848708538E+06
  0.410000000000E+04  0.790944126403E+05  0.124887434538E+06
  0.411000000000E+04  0.790600879097E+05  0.124926142005E+06
  0.412000000000E+04  0.790257797771E+05  0.124964830948E+06
  0.413000000000E+04  0.789914882336E+05  0.125003501376E+06
  0.414000000000E+04  0.789572132704E+05  0.125042153296E+06
  0.415000000000E+04  0.789229548789E+05  0.125080786718E+06
  0.416000000000E+04  0.788887130502E+05  0.125119401650E+06
  0.417000000000E+04  0.788544877756E+05  0.125157998101E+06
  0.418000000000E+04  0.788202790464E+05  0.125196576080E+06
  0.419000000000E+04  0.787860868537E+05  0.125235135595E+06
  0.420000000000E+04  0.787519111888E+05  0.125273676655E+06
  0.421000000000E+04  0.787177520431E+05  0.125312199268E+06
  0.422000000000E+04  0.786836094076E+05  0.125350703444E+06
  0.423000000000E+04  0.786494832739E+05  0.125389189190E+06
  0.424000000000E+04  0.786153736330E+05  0.125427656515E+06
  0.425000000000E+04  0.785812804763E+05  0.125466105428E+06
  0.426000000000E+04  0.785472037950E+05  0.125504535938E+06
  0.427000000000E+04  0.785131435805E+05  0.125542948053E+06
  0.428000000000E+04  0.784790998241E+05  0.125581341781E+06
  0.429000000000E+04  0.784450725170E+05  0.125619717132E+06
  0.430000000000E+04  0.784110616505E+05  0.125658074114E+06
  0.431000000000E+04  0.783770672160E+05  0.125696412735E+06
  0.432000000000E+04  0.783430892048E+05  0.125734733004E+06
  0.433000000000E+04  0.783091276081E+05  0.125773034929E+06
  0.434000000000E+04  0.782751824173E+05  0.125811318520E+06
  0.435000000000E+04  0.782412536238E+05  0.125849583785E+06
  0.436000000000E+04  0.782073412188E+05  0.125887830732E+06
  0.437000000000E+04  0.781734451937E+05  0.125926059369E+06
  0.438000000000E+04  0.781395655399E+05  0.125964269707E+06
  0.439000000000E+04  0.781057022486E+05  0.126002461752E+06
  0.440000000000E+04  0.780718553113E+05  0.126040635514E+06
  0.441000000000E+04  0.780380247192E+05  0.126078791000E+06
  0.442000000000E+04  0.780042104638E+05  0.126116928221E+06
  0.443000000000E+04  0.779703697156E+05  0.126155047188E+06
  0.444000000000E+04  0.779364419891E+05  0.126193147902E+06
  0.445000000000E+04  0.779025307101E+05  0.126231230354E+06
  0.446000000000E+04  0.778686358700E+05  0.126269294553E+06
  0.447000000000E+04  0.778347574600E+05  0.126307340508E+06
  0.448000000000E+04  0.778008954714E+05  0.126345368228E+06
  0.449000000000E+04  0.777670498956E+05  0.126383377720E+06
  0.450000000000E+04  0.777332207238E+05  0.126421368994E+06
  0.451000000000E+04  0.776514202905E+05  0.126513248375E+06
